ABC Data
SA	IA	FZ	FY	TSTC	FX	SR	P
-7.6	0	-250	910.876033609033	55	0	0	82.7
-7.5	0	-250	907.687015651502	55	0	0	82.7
-7.4	0	-250	904.266209653973	55	0	0	82.7
-7.3	0	-250	900.614204779951	55	0	0	82.7
-7.2	0	-250	896.731653418751	55	0	0	82.7
-7.1	0	-250	892.619271156865	55	0	0	82.7
-7	0	-250	888.27783672871	55	0	0	82.7
-6.9	0	-250	883.708191946702	55	0	0	82.7
-6.8	0	-250	878.911241610616	55	0	0	82.7
-6.7	0	-250	873.887953396186	55	0	0	82.7
-6.6	0	-250	868.639357722925	55	0	0	82.7
-6.5	0	-250	863.166547601141	55	0	0	82.7
-6.4	0	-250	857.470678458139	55	0	0	82.7
-6.3	0	-250	851.5529679436	55	0	0	82.7
-6.2	0	-250	845.414695714146	55	0	0	82.7
-6.1	0	-250	839.057203197114	55	0	0	82.7
-6	0	-250	832.481893333532	55	0	0	82.7
-5.9	0	-250	825.690230300369	55	0	0	82.7
-5.8	0	-250	818.683739212055	55	0	0	82.7
-5.7	0	-250	811.464005801352	55	0	0	82.7
-5.6	0	-250	804.032676079614	55	0	0	82.7
-5.5	0	-250	796.391455976503	55	0	0	82.7
-5.4	0	-250	788.542110959243	55	0	0	82.7
-5.3	0	-250	780.48646563148	55	0	0	82.7
-5.2	0	-250	772.226403311848	55	0	0	82.7
-5.1	0	-250	763.763865592338	55	0	0	82.7
-5	0	-250	755.100851876577	55	0	0	82.7
-4.9	0	-250	746.239418898126	55	0	0	82.7
-4.8	0	-250	737.181680218934	55	0	0	82.7
-4.7	0	-250	727.929805708071	55	0	0	82.7
-4.6	0	-250	718.486021000883	55	0	0	82.7
-4.5	0	-250	708.852606938719	55	0	0	82.7
-4.4	0	-250	699.031898989394	55	0	0	82.7
-4.3	0	-250	689.026286648532	55	0	0	82.7
-4.2	0	-250	678.838212822003	55	0	0	82.7
-4.1	0	-250	668.470173189587	55	0	0	82.7
-4	0	-250	657.924715550101	55	0	0	82.7
-3.9	0	-250	647.204439148158	55	0	0	82.7
-3.8	0	-250	636.311993982772	55	0	0	82.7
-3.7	0	-250	625.250080098033	55	0	0	82.7
-3.6	0	-250	614.021446856056	55	0	0	82.7
-3.5	0	-250	602.628892192458	55	0	0	82.7
-3.4	0	-250	591.075261854573	55	0	0	82.7
-3.3	0	-250	579.363448622672	55	0	0	82.7
-3.2	0	-250	567.496391514434	55	0	0	82.7
-3.1	0	-250	555.477074972917	55	0	0	82.7
-3	0	-250	543.308528038319	55	0	0	82.7
-2.9	0	-250	530.993823503776	55	0	0	82.7
-2.8	0	-250	518.536077055509	55	0	0	82.7
-2.7	0	-250	505.938446397574	55	0	0	82.7
-2.6	0	-250	493.204130361543	55	0	0	82.7
-2.5	0	-250	480.336368001394	55	0	0	82.7
-2.4	0	-250	467.338437673935	55	0	0	82.7
-2.3	0	-250	454.213656105059	55	0	0	82.7
-2.2	0	-250	440.965377442171	55	0	0	82.7
-2.1	0	-250	427.596992293104	55	0	0	82.7
-2	0	-250	414.111926751852	55	0	0	82.7
-1.9	0	-250	400.513641411472	55	0	0	82.7
-1.8	0	-250	386.805630364495	55	0	0	82.7
-1.7	0	-250	372.991420191185	55	0	0	82.7
-1.6	0	-250	359.07456893603	55	0	0	82.7
-1.5	0	-250	345.058665072791	55	0	0	82.7
-1.4	0	-250	330.947326458508	55	0	0	82.7
-1.3	0	-250	316.744199276814	55	0	0	82.7
-1.2	0	-250	302.452956970937	55	0	0	82.7
-1.1	0	-250	288.077299166781	55	0	0	82.7
-0.999999999999998	0	-250	273.620950586461	55	0	0	82.7
-0.899999999999999	0	-250	259.087659952681	55	0	0	82.7
-0.799999999999999	0	-250	244.48119888436	55	0	0	82.7
-0.699999999999999	0	-250	229.805360783894	55	0	0	82.7
-0.6	0	-250	215.06395971646	55	0	0	82.7
-0.499999999999998	0	-250	200.260829281759	55	0	0	82.7
-0.399999999999999	0	-250	185.399821478631	55	0	0	82.7
-0.299999999999999	0	-250	170.484805562917	55	0	0	82.7
-0.199999999999999	0	-250	155.519666899014	55	0	0	82.7
-0.0999999999999996	0	-250	140.508305805534	55	0	0	82.7
1.77635683940025e-15	0	-250	125.454636395471	55	0	0	82.7
0.100000000000001	0	-250	110.362585411323	55	0	0	82.7
0.200000000000001	0	-250	95.236091055578	55	0	0	82.7
0.300000000000001	0	-250	80.0791018169977	55	0	0	82.7
0.4	0	-250	64.8955752931288	55	0	0	82.7
0.500000000000002	0	-250	49.6894770094691	55	0	0	82.7
0.600000000000001	0	-250	34.4647792357273	55	0	0	82.7
0.700000000000001	0	-250	19.225459799603	55	0	0	82.7
0.800000000000001	0	-250	3.97550089852882	55	0	0	82.7
0.9	0	-250	-11.2811120901929	55	0	0	82.7
1	0	-250	-26.5403918479545	55	0	0	82.7
1.1	0	-250	-41.7983531518088	55	0	0	82.7
1.2	0	-250	-57.0510156737889	55	0	0	82.7
1.3	0	-250	-72.2944010364754	55	0	0	82.7
1.4	0	-250	-87.5245335934314	55	0	0	82.7
1.5	0	-250	-102.737441599312	55	0	0	82.7
1.6	0	-250	-117.929158378587	55	0	0	82.7
1.7	0	-250	-133.09572349245	55	0	0	82.7
1.8	0	-250	-148.233183903517	55	0	0	82.7
1.9	0	-250	-163.337595137878	55	0	0	82.7
2	0	-250	-178.405022444103	55	0	0	82.7
2.1	0	-250	-193.43154194879	55	0	0	82.7
2.2	0	-250	-208.413241808233	55	0	0	82.7
2.3	0	-250	-223.346223355815	55	0	0	82.7
2.4	0	-250	-238.226602244713	55	0	0	82.7
2.5	0	-250	-253.050509585504	55	0	0	82.7
2.6	0	-250	-267.814093078286	55	0	0	82.7
2.7	0	-250	-282.513518138892	55	0	0	82.7
2.8	0	-250	-297.144969018819	55	0	0	82.7
2.9	0	-250	-311.704649918465	55	0	0	82.7
3	0	-250	-326.188786093288	55	0	0	82.7
3.1	0	-250	-340.593624952489	55	0	0	82.7
3.2	0	-250	-354.915437149853	55	0	0	82.7
3.3	0	-250	-369.150517666339	55	0	0	82.7
3.4	0	-250	-383.295186884064	55	0	0	82.7
3.5	0	-250	-397.345791651293	55	0	0	82.7
3.6	0	-250	-411.298706338066	55	0	0	82.7
3.7	0	-250	-425.150333882098	55	0	0	82.7
3.8	0	-250	-438.897106824589	55	0	0	82.7
3.9	0	-250	-452.535488335584	55	0	0	82.7
4	0	-250	-466.061973228527	55	0	0	82.7
4.1	0	-250	-479.473088963665	55	0	0	82.7
4.2	0	-250	-492.765396639957	55	0	0	82.7
4.3	0	-250	-505.935491975142	55	0	0	82.7
4.4	0	-250	-518.980006273642	55	0	0	82.7
4.5	0	-250	-531.895607381964	55	0	0	82.7
4.6	0	-250	-544.679000631276	55	0	0	82.7
4.7	0	-250	-557.326929766851	55	0	0	82.7
4.8	0	-250	-569.836177864048	55	0	0	82.7
4.9	0	-250	-582.203568230535	55	0	0	82.7
5	0	-250	-594.425965294464	55	0	0	82.7
5.1	0	-250	-606.50027547827	55	0	0	82.7
5.2	0	-250	-618.423448057843	55	0	0	82.7
5.3	0	-250	-630.192476006769	55	0	0	82.7
5.4	0	-250	-641.804396825366	55	0	0	82.7
5.5	0	-250	-653.256293354251	55	0	0	82.7
5.6	0	-250	-664.545294572176	55	0	0	82.7
5.7	0	-250	-675.668576377867	55	0	0	82.7
5.8	0	-250	-686.62336235563	55	0	0	82.7
5.9	0	-250	-697.406924524466	55	0	0	82.7
6	0	-250	-708.01658407048	55	0	0	82.7
6.1	0	-250	-718.449712062332	55	0	0	82.7
6.2	0	-250	-728.703730149528	55	0	0	82.7
6.3	0	-250	-738.776111243323	55	0	0	82.7
6.4	0	-250	-748.664380180042	55	0	0	82.7
6.5	0	-250	-758.366114366606	55	0	0	82.7
6.6	0	-250	-767.87894440808	55	0	0	82.7
6.7	0	-250	-777.200554717061	55	0	0	82.7
6.8	0	-250	-786.328684104712	55	0	0	82.7
6.9	0	-250	-795.261126353299	55	0	0	82.7
7	0	-250	-803.995730770045	55	0	0	82.7
7.1	0	-250	-812.530402722158	55	0	0	82.7
7.2	0	-250	-820.863104152892	55	0	0	82.7
7.3	0	-250	-828.991854078488	55	0	0	82.7
7.4	0	-250	-836.914729065878	55	0	0	82.7
7.5	0	-250	-844.629863691026	55	0	0	82.7
7.6	0	-250	-852.135450977779	55	0	0	82.7
7.7	0	-250	-859.429742817147	55	0	0	82.7
7.8	0	-250	-866.511050366882	55	0	0	82.7
7.9	0	-250	-873.377744431295	55	0	0	82.7
8	0	-250	-880.028255821204	55	0	0	82.7
8.1	0	-250	-886.461075693951	55	0	0	82.7
8.2	0	-250	-892.674755873419	55	0	0	82.7
8.3	0	-250	-898.667909149994	55	0	0	82.7
8.4	0	-250	-904.439209560406	55	0	0	82.7
8.5	0	-250	-909.98739264743	55	0	0	82.7
8.6	0	-250	-915.311255699385	55	0	0	82.7
8.7	0	-250	-920.409657969433	55	0	0	82.7
8.8	0	-250	-925.281520874637	55	0	0	82.7
8.9	0	-250	-929.92582817477	55	0	0	82.7
9	0	-250	-934.341626130891	55	0	0	82.7
9.1	0	-250	-938.528023643666	55	0	0	82.7
9.2	0	-250	-942.484192371466	55	0	0	82.7
9.3	0	-250	-946.209366828258	55	0	0	82.7
9.4	0	-250	-949.702844461309	55	0	0	82.7
9.5	0	-250	-952.963985708758	55	0	0	82.7
9.6	0	-250	-955.992214037078	55	0	0	82.7
9.7	0	-250	-958.787015958495	55	0	0	82.7
9.8	0	-250	-961.347941028421	55	0	0	82.7
9.9	0	-250	-963.67460182296	55	0	0	82.7
10	0	-250	-965.766673896572	55	0	0	82.7
10.1	0	-250	-967.623895719972	55	0	0	82.7
10.2	0	-250	-969.246068598344	55	0	0	82.7
10.3	0	-250	-970.633056569991	55	0	0	82.7
10.4	0	-250	-971.784786285497	55	0	0	82.7
10.5	0	-250	-972.701246867527	55	0	0	82.7
10.6	0	-250	-973.382489751385	55	0	0	82.7
10.7	0	-250	-973.828628506444	55	0	0	82.7
10.8	0	-250	-974.039838638592	55	0	0	82.7
10.9	0	-250	-974.016357373823	55	0	0	82.7
11	0	-250	-973.758483423123	55	0	0	82.7
11.1	0	-250	-973.266576728804	55	0	0	82.7
11.2	0	-250	-972.541058192442	55	0	0	82.7
11.3	0	-250	-971.582409384589	55	0	0	82.7
11.4	0	-250	-970.39117223642	55	0	0	82.7
11.5	0	-250	-968.967948713506	55	0	0	82.7
11.6	0	-250	-967.313400471889	55	0	0	82.7
11.7	0	-250	-965.428248496647	55	0	0	82.7
11.8	0	-250	-963.313272723154	55	0	0	82.7
11.9	0	-250	-960.969311641227	55	0	0	82.7
12	0	-250	-958.397261882374	55	0	0	82.7
-12.1	4	-250	830.585752550223	55	0	0	82.7
-12	4	-250	837.169763054803	55	0	0	82.7
-11.9	4	-250	843.646857525064	55	0	0	82.7
-11.8	4	-250	850.013832246556	55	0	0	82.7
-11.7	4	-250	856.267484560868	55	0	0	82.7
-11.6	4	-250	862.404614327428	55	0	0	82.7
-11.5	4	-250	868.422025408954	55	0	0	82.7
-11.4	4	-250	874.316527179782	55	0	0	82.7
-11.3	4	-250	880.084936056413	55	0	0	82.7
-11.2	4	-250	885.724077049468	55	0	0	82.7
-11.1	4	-250	891.230785336292	55	0	0	82.7
-11	4	-250	896.601907853375	55	0	0	82.7
-10.9	4	-250	901.834304907753	55	0	0	82.7
-10.8	4	-250	906.924851806483	55	0	0	82.7
-10.7	4	-250	911.870440503328	55	0	0	82.7
-10.6	4	-250	916.667981261666	55	0	0	82.7
-10.5	4	-250	921.31440433269	55	0	0	82.7
-10.4	4	-250	925.806661647884	55	0	0	82.7
-10.3	4	-250	930.141728524758	55	0	0	82.7
-10.2	4	-250	934.316605384809	55	0	0	82.7
-10.1	4	-250	938.328319482586	55	0	0	82.7
-10	4	-250	942.17392664481	55	0	0	82.7
-9.9	4	-250	945.850513018373	55	0	0	82.7
-9.8	4	-250	949.355196826093	55	0	0	82.7
-9.7	4	-250	952.685130129026	55	0	0	82.7
-9.6	4	-250	955.837500594146	55	0	0	82.7
-9.5	4	-250	958.809533266167	55	0	0	82.7
-9.4	4	-250	961.598492342239	55	0	0	82.7
-9.3	4	-250	964.201682948298	55	0	0	82.7
-9.2	4	-250	966.616452915719	55	0	0	82.7
-9.1	4	-250	968.840194557025	55	0	0	82.7
-9	4	-250	970.870346439279	55	0	0	82.7
-8.9	4	-250	972.704395153859	55	0	0	82.7
-8.8	4	-250	974.339877081215	55	0	0	82.7
-8.7	4	-250	975.774380149273	55	0	0	82.7
-8.6	4	-250	977.005545584077	55	0	0	82.7
-8.5	4	-250	978.031069651268	55	0	0	82.7
-8.4	4	-250	978.848705387009	55	0	0	82.7
-8.3	4	-250	979.456264316908	55	0	0	82.7
-8.2	4	-250	979.851618161526	55	0	0	82.7
-8.1	4	-250	980.032700527029	55	0	0	82.7
-8	4	-250	979.997508579537	55	0	0	82.7
-7.9	4	-250	979.744104701713	55	0	0	82.7
-7.8	4	-250	979.270618130155	55	0	0	82.7
-7.7	4	-250	978.575246572121	55	0	0	82.7
-7.6	4	-250	977.656257800135	55	0	0	82.7
-7.5	4	-250	976.511991223022	55	0	0	82.7
-7.4	4	-250	975.140859431902	55	0	0	82.7
-7.3	4	-250	973.54134971972	55	0	0	82.7
-7.2	4	-250	971.712025572831	55	0	0	82.7
-7.1	4	-250	969.651528133236	55	0	0	82.7
-7	4	-250	967.358577630005	55	0	0	82.7
-6.9	4	-250	964.831974778488	55	0	0	82.7
-6.8	4	-250	962.070602145894	55	0	0	82.7
-6.7	4	-250	959.073425481837	55	0	0	82.7
-6.6	4	-250	955.839495012465	55	0	0	82.7
-6.5	4	-250	952.36794669681	55	0	0	82.7
-6.4	4	-250	948.658003444004	55	0	0	82.7
-6.3	4	-250	944.708976290014	55	0	0	82.7
-6.2	4	-250	940.520265532611	55	0	0	82.7
-6.1	4	-250	936.091361823253	55	0	0	82.7
-6	4	-250	931.421847214641	55	0	0	82.7
-5.9	4	-250	926.51139616268	55	0	0	82.7
-5.8	4	-250	921.359776481647	55	0	0	82.7
-5.7	4	-250	915.966850251382	55	0	0	82.7
-5.6	4	-250	910.332574675309	55	0	0	82.7
-5.5	4	-250	904.457002888216	55	0	0	82.7
-5.4	4	-250	898.340284712639	55	0	0	82.7
-5.3	4	-250	891.982667362838	55	0	0	82.7
-5.2	4	-250	885.384496095301	55	0	0	82.7
-5.1	4	-250	878.546214804816	55	0	0	82.7
-5	4	-250	871.468366565142	55	0	0	82.7
-4.9	4	-250	864.151594113371	55	0	0	82.7
-4.8	4	-250	856.596640277116	55	0	0	82.7
-4.7	4	-250	848.804348343686	55	0	0	82.7
-4.6	4	-250	840.775662370472	55	0	0	82.7
-4.5	4	-250	832.511627435796	55	0	0	82.7
-4.4	4	-250	824.013389829528	55	0	0	82.7
-4.3	4	-250	815.282197182821	55	0	0	82.7
-4.2	4	-250	806.319398536376	55	0	0	82.7
-4.1	4	-250	797.126444346654	55	0	0	82.7
-4	4	-250	787.704886429569	55	0	0	82.7
-3.9	4	-250	778.056377841184	55	0	0	82.7
-3.8	4	-250	768.182672695014	55	0	0	82.7
-3.7	4	-250	758.085625915607	55	0	0	82.7
-3.6	4	-250	747.76719292808	55	0	0	82.7
-3.5	4	-250	737.229429283383	55	0	0	82.7
-3.4	4	-250	726.474490219124	55	0	0	82.7
-3.3	4	-250	715.504630155777	55	0	0	82.7
-3.2	4	-250	704.322202128255	55	0	0	82.7
-3.1	4	-250	692.929657152782	55	0	0	82.7
-3	4	-250	681.329543529136	55	0	0	82.7
-2.9	4	-250	669.524506078332	55	0	0	82.7
-2.8	4	-250	657.517285315926	55	0	0	82.7
-2.7	4	-250	645.310716561117	55	0	0	82.7
-2.6	4	-250	632.907728981955	55	0	0	82.7
-2.5	4	-250	620.311344576938	55	0	0	82.7
-2.4	4	-250	607.52467709343	55	0	0	82.7
-2.3	4	-250	594.550930883293	55	0	0	82.7
-2.2	4	-250	581.393399696279	55	0	0	82.7
-2.1	4	-250	568.055465411703	55	0	0	82.7
-2	4	-250	554.54059670904	55	0	0	82.7
-1.9	4	-250	540.852347678111	55	0	0	82.7
-1.8	4	-250	526.994356369571	55	0	0	82.7
-1.7	4	-250	512.970343286514	55	0	0	82.7
-1.6	4	-250	498.784109818019	55	0	0	82.7
-1.5	4	-250	484.439536615535	55	0	0	82.7
-1.4	4	-250	469.940581913068	55	0	0	82.7
-1.3	4	-250	455.291279792166	55	0	0	82.7
-1.2	4	-250	440.495738392766	55	0	0	82.7
-1.1	4	-250	425.558138071021	55	0	0	82.7
-0.999999999999998	4	-250	410.482729505256	55	0	0	82.7
-0.899999999999999	4	-250	395.27383175129	55	0	0	82.7
-0.799999999999999	4	-250	379.935830248357	55	0	0	82.7
-0.699999999999999	4	-250	364.473174776977	55	0	0	82.7
-0.6	4	-250	348.890377370103	55	0	0	82.7
-0.499999999999998	4	-250	333.192010178968	55	0	0	82.7
-0.399999999999999	4	-250	317.382703295079	55	0	0	82.7
-0.299999999999999	4	-250	301.467142529849	55	0	0	82.7
-0.199999999999999	4	-250	285.450067153417	55	0	0	82.7
-0.0999999999999996	4	-250	269.336267594205	55	0	0	82.7
1.77635683940025e-15	4	-250	253.130583100868	55	0	0	82.7
0.100000000000001	4	-250	236.837899368254	55	0	0	82.7
0.200000000000001	4	-250	220.463146129086	55	0	0	82.7
0.300000000000001	4	-250	204.011294713089	55	0	0	82.7
0.4	4	-250	187.487355575312	55	0	0	82.7
0.500000000000002	4	-250	170.896375795435	55	0	0	82.7
0.600000000000001	4	-250	154.243436549895	55	0	0	82.7
0.700000000000001	4	-250	137.533650558647	55	0	0	82.7
0.800000000000001	4	-250	120.772159508459	55	0	0	82.7
0.9	4	-250	103.964131454623	55	0	0	82.7
1	4	-250	87.1147582030011	55	0	0	82.7
1.1	4	-250	70.229252674346	55	0	0	82.7
1.2	4	-250	53.3128462528447	55	0	0	82.7
1.3	4	-250	36.3707861208663	55	0	0	82.7
1.4	4	-250	19.4083325818924	55	0	0	82.7
1.5	4	-250	2.4307563736289	55	0	0	82.7
1.6	4	-250	-14.5566640266916	55	0	0	82.7
1.7	4	-250	-31.5486454342225	55	0	0	82.7
1.8	4	-250	-48.5400897482215	55	0	0	82.7
1.9	4	-250	-65.5263985382452	55	0	0	82.7
2	4	-250	-82.5030563951769	55	0	0	82.7
2.1	4	-250	-99.4655489915926	55	0	0	82.7
2.2	4	-250	-116.409363588984	55	0	0	82.7
2.3	4	-250	-133.329989546215	55	0	0	82.7
2.4	4	-250	-150.22291882962	55	0	0	82.7
2.5	4	-250	-167.083646525121	55	0	0	82.7
2.6	4	-250	-183.90767135277	55	0	0	82.7
2.7	4	-250	-200.690496184106	55	0	0	82.7
2.8	4	-250	-217.427628562706	55	0	0	82.7
2.9	4	-250	-234.114581228337	55	0	0	82.7
3	4	-250	-250.746872645083	55	0	0	82.7
3.1	4	-250	-267.320027533834	55	0	0	82.7
3.2	4	-250	-283.82957740953	55	0	0	82.7
3.3	4	-250	-300.271061123537	55	0	0	82.7
3.4	4	-250	-316.640025411531	55	0	0	82.7
3.5	4	-250	-332.932025447268	55	0	0	82.7
3.6	4	-250	-349.142625402626	55	0	0	82.7
3.7	4	-250	-365.267399014274	55	0	0	82.7
3.8	4	-250	-381.301930157351	55	0	0	82.7
3.9	4	-250	-397.241813426515	55	0	0	82.7
4	4	-250	-413.082654724719	55	0	0	82.7
4.1	4	-250	-428.820071860089	55	0	0	82.7
4.2	4	-250	-444.449695151237	55	0	0	82.7
4.3	4	-250	-459.967168041386	55	0	0	82.7
4.4	4	-250	-475.368147721627	55	0	0	82.7
4.5	4	-250	-490.648305763673	55	0	0	82.7
4.6	4	-250	-505.803328762433	55	0	0	82.7
4.7	4	-250	-520.828918988756	55	0	0	82.7
4.8	4	-250	-535.720795052642	55	0	0	82.7
4.9	4	-250	-550.47469257729	55	0	0	82.7
5	4	-250	-565.086364884248	55	0	0	82.7
5.1	4	-250	-579.551583690022	55	0	0	82.7
5.2	4	-250	-593.866139814419	55	0	0	82.7
5.3	4	-250	-608.025843900937	55	0	0	82.7
5.4	4	-250	-622.026527149492	55	0	0	82.7
5.5	4	-250	-635.86404206177	55	0	0	82.7
5.6	4	-250	-649.534263199484	55	0	0	82.7
5.7	4	-250	-663.033087955795	55	0	0	82.7
5.8	4	-250	-676.356437340178	55	0	0	82.7
5.9	4	-250	-689.500256776989	55	0	0	82.7
6	4	-250	-702.460516917964	55	0	0	82.7
6.1	4	-250	-715.233214468905	55	0	0	82.7
6.2	4	-250	-727.814373030787	55	0	0	82.7
6.3	4	-250	-740.200043955485	55	0	0	82.7
6.4	4	-250	-752.386307216367	55	0	0	82.7
6.5	4	-250	-764.369272293932	55	0	0	82.7
6.6	4	-250	-776.145079076685	55	0	0	82.7
6.7	4	-250	-787.70989877746	55	0	0	82.7
6.8	4	-250	-799.05993486532	55	0	0	82.7
6.9	4	-250	-810.191424013235	55	0	0	82.7
7	4	-250	-821.100637061666	55	0	0	82.7
7.1	4	-250	-831.783879998201	55	0	0	82.7
7.2	4	-250	-842.237494953359	55	0	0	82.7
7.3	4	-250	-852.457861212701	55	0	0	82.7
7.4	4	-250	-862.441396245313	55	0	0	82.7
7.5	4	-250	-872.184556748787	55	0	0	82.7
7.6	4	-250	-881.683839710742	55	0	0	82.7
7.7	4	-250	-890.935783486969	55	0	0	82.7
7.8	4	-250	-899.936968896236	55	0	0	82.7
7.9	4	-250	-908.684020331788	55	0	0	82.7
8	4	-250	-917.173606889556	55	0	0	82.7
8.1	4	-250	-925.402443513078	55	0	0	82.7
8.2	4	-250	-933.367292155125	55	0	0	82.7
8.3	4	-250	-941.064962955987	55	0	0	82.7
8.4	4	-250	-948.492315438385	55	0	0	82.7
8.5	4	-250	-955.646259718939	55	0	0	82.7
8.6	4	-250	-962.523757736106	55	0	0	82.7
8.7	4	-250	-969.121824494503	55	0	0	82.7
8.8	4	-250	-975.437529325478	55	0	0	82.7
8.9	4	-250	-981.467997163806	55	0	0	82.7
9	4	-250	-987.210409840348	55	0	0	82.7
9.1	4	-250	-992.662007390502	55	0	0	82.7
9.2	4	-250	-997.820089378242	55	0	0	82.7
9.3	4	-250	-1002.68201623553	55	0	0	82.7
9.4	4	-250	-1007.2452106169	55	0	0	82.7
9.5	4	-250	-1011.50715876886	55	0	0	82.7
9.6	4	-250	-1015.46541191393	55	0	0	82.7
9.7	4	-250	-1019.11758764903	55	0	0	82.7
9.8	4	-250	-1022.46137135773	55	0	0	82.7
9.9	4	-250	-1025.49451763618	55	0	0	82.7
10	4	-250	-1028.21485173232	55	0	0	82.7
10.1	4	-250	-1030.62027099788	55	0	0	82.7
10.2	4	-250	-1032.70874635287	55	0	0	82.7
10.3	4	-250	-1034.47832376198	55	0	0	82.7
10.4	4	-250	-1035.92712572256	55	0	0	82.7
10.5	4	-250	-1037.05335276361	55	0	0	82.7
10.6	4	-250	-1037.85528495521	55	0	0	82.7
10.7	4	-250	-1038.33128342794	55	0	0	82.7
10.8	4	-250	-1038.47979190164	55	0	0	82.7
10.9	4	-250	-1038.29933822292	55	0	0	82.7
11	4	-250	-1037.7885359108	55	0	0	82.7
11.1	4	-250	-1036.94608570985	55	0	0	82.7
11.2	4	-250	-1035.77077715	55	0	0	82.7
11.3	4	-250	-1034.26149011252	55	0	0	82.7
11.4	4	-250	-1032.41719640118	55	0	0	82.7
11.5	4	-250	-1030.23696131807	55	0	0	82.7
11.6	4	-250	-1027.71994524298	55	0	0	82.7
11.7	4	-250	-1024.86540521576	55	0	0	82.7
11.8	4	-250	-1021.67269652066	55	0	0	82.7
11.9	4	-250	-1018.14127427172	55	0	0	82.7
12	4	-250	-1014.27069499836	55	0	0	82.7
-12.1	0	-750	2267.95966937093	55	0	0	82.7
-12	0	-750	2290.75122522549	55	0	0	82.7
-11.9	0	-750	2312.94153994311	55	0	0	82.7
-11.8	0	-750	2334.5234842242	55	0	0	82.7
-11.7	0	-750	2355.49008261414	55	0	0	82.7
-11.6	0	-750	2375.83451631494	55	0	0	82.7
-11.5	0	-750	2395.55012595569	55	0	0	82.7
-11.4	0	-750	2414.63041432046	55	0	0	82.7
-11.3	0	-750	2433.06904903231	55	0	0	82.7
-11.2	0	-750	2450.85986519217	55	0	0	82.7
-11.1	0	-750	2467.99686797134	55	0	0	82.7
-11	0	-750	2484.47423515633	55	0	0	82.7
-10.9	0	-750	2500.28631964471	55	0	0	82.7
-10.8	0	-750	2515.42765189093	55	0	0	82.7
-10.7	0	-750	2529.89294230073	55	0	0	82.7
-10.6	0	-750	2543.67708357298	55	0	0	82.7
-10.5	0	-750	2556.77515298786	55	0	0	82.7
-10.4	0	-750	2569.18241464006	55	0	0	82.7
-10.3	0	-750	2580.89432161597	55	0	0	82.7
-10.2	0	-750	2591.9065181137	55	0	0	82.7
-10.1	0	-750	2602.21484150476	55	0	0	82.7
-10	0	-750	2611.81532433644	55	0	0	82.7
-9.9	0	-750	2620.70419627363	55	0	0	82.7
-9.8	0	-750	2628.87788597924	55	0	0	82.7
-9.7	0	-750	2636.33302293202	55	0	0	82.7
-9.6	0	-750	2643.06643918083	55	0	0	82.7
-9.5	0	-750	2649.07517103446	55	0	0	82.7
-9.4	0	-750	2654.35646068587	55	0	0	82.7
-9.3	0	-750	2658.90775777004	55	0	0	82.7
-9.2	0	-750	2662.72672085454	55	0	0	82.7
-9.1	0	-750	2665.81121886175	55	0	0	82.7
-9	0	-750	2668.1593324221	55	0	0	82.7
-8.9	0	-750	2669.76935515734	55	0	0	82.7
-8.8	0	-750	2670.63979489308	55	0	0	82.7
-8.7	0	-750	2670.76937479981	55	0	0	82.7
-8.6	0	-750	2670.15703446167	55	0	0	82.7
-8.5	0	-750	2668.80193087216	55	0	0	82.7
-8.4	0	-750	2666.70343935627	55	0	0	82.7
-8.3	0	-750	2663.86115441814	55	0	0	82.7
-8.2	0	-750	2660.27489051373	55	0	0	82.7
-8.1	0	-750	2655.94468274797	55	0	0	82.7
-8	0	-750	2650.87078749565	55	0	0	82.7
-7.9	0	-750	2645.05368294555	55	0	0	82.7
-7.8	0	-750	2638.4940695674	55	0	0	82.7
-7.7	0	-750	2631.19287050109	55	0	0	82.7
-7.6	0	-750	2623.15123186764	55	0	0	82.7
-7.5	0	-750	2614.37052300166	55	0	0	82.7
-7.4	0	-750	2604.85233660474	55	0	0	82.7
-7.3	0	-750	2594.5984888196	55	0	0	82.7
-7.2	0	-750	2583.61101922449	55	0	0	82.7
-7.1	0	-750	2571.89219074772	55	0	0	82.7
-7	0	-750	2559.44448950198	55	0	0	82.7
-6.9	0	-750	2546.27062453827	55	0	0	82.7
-6.8	0	-750	2532.37352751922	55	0	0	82.7
-6.7	0	-750	2517.75635231171	55	0	0	82.7
-6.6	0	-750	2502.42247449867	55	0	0	82.7
-6.5	0	-750	2486.37549080991	55	0	0	82.7
-6.4	0	-750	2469.61921847206	55	0	0	82.7
-6.3	0	-750	2452.15769447751	55	0	0	82.7
-6.2	0	-750	2433.99517477246	55	0	0	82.7
-6.1	0	-750	2415.1361333641	55	0	0	82.7
-6	0	-750	2395.58526134705	55	0	0	82.7
-5.9	0	-750	2375.34746584919	55	0	0	82.7
-5.8	0	-750	2354.42786889707	55	0	0	82.7
-5.7	0	-750	2332.83180620108	55	0	0	82.7
-5.6	0	-750	2310.56482586065	55	0	0	82.7
-5.5	0	-750	2287.63268698985	55	0	0	82.7
-5.4	0	-750	2264.04135826351	55	0	0	82.7
-5.3	0	-750	2239.79701638443	55	0	0	82.7
-5.2	0	-750	2214.90604447196	55	0	0	82.7
-5.1	0	-750	2189.37503037238	55	0	0	82.7
-5	0	-750	2163.21076489165	55	0	0	82.7
-4.9	0	-750	2136.42023995088	55	0	0	82.7
